ag,capacity,date,geoGrp,latitude,longitude,lunchDur,lunchEnd,lunchStart,scheduleEnd,scheduleStart,technicianId,timeZone
CA_INLAND_EMPIRE_T,450.0,2019-06-07,TFS-CA-RIVERSIDE-T,33.923612,-117.416594,30,2019-06-07T19:30:00.000Z,2019-06-07T17:30:00.000Z,2019-06-07T23:00:00.000Z,2019-06-07T14:30:00.000Z,JR4794,PACIFIC
CA_INLAND_EMPIRE_T,450.0,2019-06-07,TFS-CA-RIVERSIDE-T,34.007437,-117.424622,30,2019-06-07T19:30:00.000Z,2019-06-07T17:30:00.000Z,2019-06-07T23:00:00.000Z,2019-06-07T14:30:00.000Z,AC3262,PACIFIC
CA_INLAND_EMPIRE_T,450.0,2019-06-07,TFS-CA-RIVERSIDE-T,33.865498,-117.567616,30,2019-06-07T19:30:00.000Z,2019-06-07T17:30:00.000Z,2019-06-07T23:00:00.000Z,2019-06-07T14:30:00.000Z,WQ8789,PACIFIC
CA_INLAND_EMPIRE_T,450.0,2019-06-07,TFS-CA-RIVERSIDE-T,33.887927,-117.463245,30,2019-06-07T19:30:00.000Z,2019-06-07T17:30:00.000Z,2019-06-07T23:00:00.000Z,2019-06-07T14:30:00.000Z,KY6761,PACIFIC
CA_INLAND_EMPIRE_T,450.0,2019-06-07,TFS-CA-RIVERSIDE-T,33.87348,-117.589073,30,2019-06-07T19:30:00.000Z,2019-06-07T17:30:00.000Z,2019-06-07T23:00:00.000Z,2019-06-07T14:30:00.000Z,ED5348,PACIFIC
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.508015,-81.676989,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,TG3298,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.508015,-81.676989,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,PF2953,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.508015,-81.676989,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,RP2976,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.508015,-81.676989,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,FN8695,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.508015,-81.676989,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,DS2434,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,JL2545,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,BB3714,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,JK1549,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,GB2452,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,HR2971,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,BL2653,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,NM9324,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,RW5191,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,KT6424,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,HK1676,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,DG2976,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,KC2583,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,KW3825,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,RC1651,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,GK6872,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.430688,-81.886764,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,DR2313,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,RN2971,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,TS3814,EASTERN
OH_CLEVELAND_WEST_T,270.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T16:00:00.000Z,JK2548,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,MD5672,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,MS9171,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,JP1397,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,DG6469,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,TD2921,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,DM5721,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,JO2912,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,DH2134,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,RP1857,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,BK9379,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,JP2729,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,DR1783,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,TF1973,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,JS1237,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,RF2612,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,WD2187,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,DP1916,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,MS8538,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,JB1654,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,BL1846,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,RC4921,EASTERN
OH_CLEVELAND_WEST_T,510.0,2019-06-07,TFS_OH_CLEVE_W_LORN_VB_121_T,41.418035,-81.66002,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:30:00.000Z,2019-06-07T12:00:00.000Z,MM8941,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_CLEVELAND_T,35.136852,-84.901352,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,AM6037,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_CLEVELAND_T,34.991451,-84.370932,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,LH3269,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_CLEVELAND_T,35.136852,-84.901352,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,RW8739,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_CLEVELAND_T,35.172572,-84.654615,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,DW0723,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_CHAT_MAIN_T,35.194038,-85.183501,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,JB9114,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_CHAT_MAIN_T,35.194038,-85.183501,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,MM2305,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_CHAT_MAIN_T,35.194038,-85.183501,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,KN5910,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_CHAT_MAIN_T,35.194038,-85.183501,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,JH3980,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_CHAT_MAIN_T,35.194038,-85.183501,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,CL5825,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_NINTH_ST_T,35.04477,-85.30493,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,LM5195,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_NINTH_ST_T,35.04477,-85.30493,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,RC7833,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_NINTH_ST_T,35.04477,-85.30493,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,JC0218,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_NINTH_ST_T,35.053422,-85.147662,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,BD9846,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_NINTH_ST_T,35.04477,-85.30493,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,RB1906,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_NINTH_ST_T,35.053422,-85.147662,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,DR6440,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_JASPER_T,35.077342,-85.621737,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,JW8870,CENTRAL
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_NINTH_ST_T,35.04477,-85.30493,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,JL0581,EASTERN
TN_CO_CHATTANOOGA_T,450.0,2019-06-07,TFS_TN_NINTH_ST_T,35.053422,-85.147662,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T21:00:00.000Z,2019-06-07T12:00:00.000Z,RX9246,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.757753,-78.651955,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,DW291U,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.757753,-78.651955,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,AG005U,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.757753,-78.651955,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,MS319Y,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.757753,-78.651955,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,AY772H,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.757753,-78.651955,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,TT698J,EASTERN
NC_RALEIGH_CENTRAL_E,510.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.714793,-78.663878,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:00:00.000Z,BK9779,EASTERN
NC_RALEIGH_CENTRAL_E,510.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.714793,-78.663878,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:00:00.000Z,DS600N,EASTERN
NC_RALEIGH_CENTRAL_E,510.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.714793,-78.663878,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:00:00.000Z,MS369M,EASTERN
NC_RALEIGH_CENTRAL_E,510.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.714793,-78.663878,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:00:00.000Z,PA9125,EASTERN
NC_RALEIGH_CENTRAL_E,510.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.714793,-78.663878,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:00:00.000Z,DT123H,EASTERN
NC_RALEIGH_CENTRAL_E,510.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.714793,-78.663878,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:00:00.000Z,TF8938,EASTERN
NC_RALEIGH_CENTRAL_E,450.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.90459,-78.749614,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T13:00:00.000Z,SD616H,EASTERN
NC_RALEIGH_CENTRAL_E,450.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.90459,-78.749614,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T13:00:00.000Z,WR969D,EASTERN
NC_RALEIGH_CENTRAL_E,450.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.90459,-78.749614,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T13:00:00.000Z,PL627E,EASTERN
NC_RALEIGH_CENTRAL_E,450.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.90459,-78.749614,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T13:00:00.000Z,JV722W,EASTERN
NC_RALEIGH_CENTRAL_E,450.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.90459,-78.749614,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T13:00:00.000Z,CG984J,EASTERN
NC_RALEIGH_CENTRAL_E,450.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.90459,-78.749614,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T13:00:00.000Z,LP9125,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.757753,-78.651955,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,PM0391,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.757753,-78.651955,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,EC724H,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.757753,-78.651955,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,FM6510,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.757753,-78.651955,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,MB694N,EASTERN
NC_RALEIGH_CENTRAL_E,390.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.795904,-78.734894,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T14:00:00.000Z,MV024X,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.795904,-78.734894,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,WH1529,EASTERN
NC_RALEIGH_CENTRAL_E,510.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.795904,-78.734894,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:00:00.000Z,MB715W,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.795904,-78.734894,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,CC6329,EASTERN
NC_RALEIGH_CENTRAL_E,510.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.795904,-78.734894,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:30:00.000Z,RB414V,EASTERN
NC_RALEIGH_CENTRAL_E,465.0,2019-06-07,IPV-NC-RLGH-RALEIGH-CENTRAL,35.795904,-78.734894,30,2019-06-07T17:00:00.000Z,2019-06-07T15:00:00.000Z,2019-06-07T22:00:00.000Z,2019-06-07T12:45:00.000Z,JB857J,EASTERN
